0, 0, 10242, 20480, -1, -1, -1, -1
1, 0.917557, 4238, 8472, -1, -1, -1, -1
2, 0.059821, 5275, 28799, -1, -1, -1, -1
3, 1.1057, 10478, 56148, 138990, 86.0732, 0, -1
7, 1.06347, 4722, 25888, 469.406, 9.72876, -1, -1
6, 0.122836, 23994, 131458, 469.406, 6.95595, -1, -1
7, 1.03392, 10951, 59843, 231.97, 5.67419, -1, -1
8, 0.42714, 10951, 57332, 48.6286, 4.76527, -1, -1
9, 0.183872, 10951, 57332, 40.9579, 4.33054, -1, -1
6, 0.061702, 16646, 88390, 40.9579, 4.21996, -1, -1
7, 0.673657, 11980, 63556, 32.9564, 4.22613, -1, -1
8, 0.412456, 11980, 63309, 26.44, 4.0986, -1, -1
9, 0.176322, 11980, 63309, 24.5918, 3.97468, -1, -1
6, 0.048875, 15378, 81802, 24.5918, 3.989, -1, -1
7, 0.539719, 12370, 65663, 24.5918, 3.96759, -1, -1
8, 0.353734, 12370, 65574, 24.5918, 3.91333, -1, -1
9, 0.165791, 12370, 65574, 19.4871, 3.84842, -1, -1
6, 0.04521, 14762, 78175, 19.4871, 3.88247, -1, -1
7, 0.472463, 12462, 66070, 19.4871, 3.85118, -1, -1
8, 0.313953, 12462, 66019, 19.4871, 3.82553, -1, -1
9, 0.163893, 12462, 66019, 19.4871, 3.78444, -1, -1
6, 0.051811, 16450, 86776, 19.4871, 3.88356, -1, -1
7, 0.552794, 13216, 70268, 17.4601, 3.79036, -1, -1
8, 0.411776, 13216, 70237, 11.1041, 3.76103, -1, -1
9, 0.178325, 13216, 70237, 11.6438, 3.70194, -1, -1
6, 0.045983, 15373, 81046, 11.6438, 3.75649, -1, -1
7, 0.474165, 13159, 69971, 10.4996, 3.70404, -1, -1
8, 0.324284, 13159, 69966, 10.4675, 3.69551, -1, -1
9, 0.169985, 13159, 69966, 10.4675, 3.66439, -1, -1
6, 0.041484, 14869, 78370, 10.4675, 3.71134, -1, -1
7, 0.387743, 13140, 69861, 10.4675, 3.66599, -1, -1
8, 0.303134, 13140, 69858, 10.4675, 3.66278, -1, -1
9, 0.16677, 13140, 69858, 10.4675, 3.64562, -1, -1
6, 0.038816, 14405, 76143, 9.47651, 3.68717, -1, -1
7, 0.432464, 13170, 70042, 7.89917, 3.64815, -1, -1
8, 0.310258, 13170, 70033, 7.89917, 3.64548, -1, -1
9, 0.160705, 13170, 70033, 7.89917, 3.63275, -1, -1
7, 0.337104, 13122, 69759, 7.89917, 3.63279, -1, -1
4, 10.753, 13122, 69759, 7.89917, 3.63279, -1, -1
5, 0.119258, 5565, 22470, 7.89917, 3.70416, -1, -1
-1, 12.9554, 5565, 22470, 7.89917, 3.70416, 0, 54
