0, 0, 10242, 20480, -1, -1, -1, -1
1, 0.950886, 4238, 8472, -1, -1, -1, -1
2, 0.097192, 6049, 32604, -1, -1, -1, -1
3, 1.17383, 11231, 59787, 318933, 140.841, 0, -1
7, 1.36899, 4996, 26950, 231.426, 9.04622, -1, -1
6, 0.01839, 5807, 30488, 231.426, 8.54425, -1, -1
7, 0.375489, 5140, 27595, 231.426, 8.87321, -1, -1
8, 0.208944, 5140, 25691, 193.768, 7.66863, -1, -1
9, 0.128491, 5140, 25691, 181.576, 6.74623, -1, -1
6, 0.017406, 5525, 27233, 181.576, 6.60425, -1, -1
7, 0.502817, 4820, 24202, 52.9095, 6.60933, -1, -1
8, 0.136311, 4820, 23794, 40.4102, 6.32499, -1, -1
9, 0.109724, 4820, 23794, 31.6479, 6.0819, -1, -1
6, 0.016652, 5145, 25012, 31.6479, 5.99155, -1, -1
7, 0.383556, 4689, 23201, 25.1856, 6.06394, -1, -1
8, 0.113942, 4689, 23056, 25.1856, 5.96378, -1, -1
9, 0.13342, 4689, 23056, 25.1856, 5.84824, -1, -1
6, 0.015491, 5003, 24195, 25.1856, 5.77102, -1, -1
7, 0.35391, 4628, 22794, 25.1856, 5.83325, -1, -1
8, 0.098607, 4628, 22733, 25.1856, 5.78053, -1, -1
9, 0.09463, 4628, 22733, 25.1856, 5.71667, -1, -1
6, 0.031109, 7559, 38244, 27.297, 5.1577, -1, -1
7, 0.516185, 5739, 29318, 25.1856, 5.2405, -1, -1
8, 0.279646, 5739, 29382, 25.1856, 5.00708, -1, -1
9, 0.117448, 5739, 29382, 20.9838, 4.80882, -1, -1
6, 0.018484, 6462, 32796, 20.9838, 4.74364, -1, -1
7, 0.335323, 5678, 29191, 20.9838, 4.80088, -1, -1
8, 0.164995, 5678, 29208, 20.9838, 4.7027, -1, -1
9, 0.110123, 5678, 29208, 20.9761, 4.59587, -1, -1
6, 0.049994, 11445, 60216, 20.9761, 4.5727, -1, -1
7, 0.60143, 7719, 41833, 20.9761, 4.33992, -1, -1
8, 0.426931, 7719, 41727, 20.9761, 4.16774, -1, -1
9, 0.137624, 7719, 41727, 20.5387, 3.98348, -1, -1
6, 0.028045, 8956, 47618, 20.5387, 4.02737, -1, -1
7, 0.36048, 7647, 41455, 20.5387, 3.98739, -1, -1
8, 0.220019, 7647, 41435, 20.5387, 3.95647, -1, -1
9, 0.128978, 7647, 41435, 20.5387, 3.88488, -1, -1
6, 0.028275, 9292, 49787, 21.4342, 4.0129, -1, -1
7, 0.488589, 7961, 43301, 13.3797, 3.90016, -1, -1
8, 0.231594, 7961, 43272, 13.3797, 3.87904, -1, -1
9, 0.135262, 7961, 43272, 12.8997, 3.81586, -1, -1
6, 0.025514, 8668, 46521, 12.8754, 3.86617, -1, -1
7, 0.388575, 7930, 43152, 9.24512, 3.82204, -1, -1
8, 0.193441, 7930, 43162, 7.85269, 3.81413, -1, -1
9, 0.124255, 7930, 43162, 7.90053, 3.78588, -1, -1
7, 0.395413, 7868, 42829, 7.90053, 3.78619, -1, -1
4, 9.70048, 7868, 42829, 7.90053, 3.78619, -1, -1
5, 0.11372, 4607, 17521, 7.90053, 3.8057, -1, -1
-1, 12.0361, 4607, 17521, 7.90053, 3.8057, 0, 46
