0, 0, 10242, 20480, -1, -1, -1, -1
1, 0.916974, 4238, 8472, -1, -1, -1, -1
2, 0.06447, 5380, 29336, -1, -1, -1, -1
3, 1.11467, 10713, 57349, 313148, 126.117, 0, -1
7, 1.0943, 4839, 26455, 469.406, 9.81855, -1, -1
6, 0.042141, 10448, 52006, 469.406, 8.34968, -1, -1
7, 0.547214, 6432, 33545, 469.406, 7.85594, -1, -1
8, 0.32534, 6432, 31735, 160.58, 6.34052, -1, -1
9, 0.146184, 6432, 31735, 59.4337, 5.43078, -1, -1
6, 0.023701, 7470, 37005, 59.4337, 5.2611, -1, -1
7, 0.53247, 6358, 31605, 58.9113, 5.25519, -1, -1
8, 0.197112, 6358, 31287, 35.3946, 5.00278, -1, -1
9, 0.139002, 6358, 31287, 34.5363, 4.81091, -1, -1
6, 0.018218, 6955, 34132, 34.5363, 4.75711, -1, -1
7, 0.361965, 6255, 30886, 34.5363, 4.77572, -1, -1
8, 0.142397, 6255, 30815, 34.5363, 4.69794, -1, -1
9, 0.107243, 6255, 30815, 34.4577, 4.61216, -1, -1
6, 0.049623, 12252, 62968, 33.7738, 4.4992, -1, -1
7, 0.580635, 8433, 43873, 25.0355, 4.36033, -1, -1
8, 0.445343, 8433, 43764, 23.4603, 4.19473, -1, -1
9, 0.142752, 8433, 43764, 23.4603, 4.01692, -1, -1
6, 0.029288, 10180, 52254, 23.4603, 4.0453, -1, -1
7, 0.371976, 8381, 43640, 23.4603, 4.01073, -1, -1
8, 0.226523, 8381, 43645, 23.4603, 3.96735, -1, -1
9, 0.135232, 8381, 43645, 23.4603, 3.88929, -1, -1
6, 0.029373, 10244, 53391, 25.142, 4.00176, -1, -1
7, 0.435233, 8748, 46014, 15.3722, 3.89529, -1, -1
8, 0.262205, 8748, 45968, 11.5254, 3.86164, -1, -1
9, 0.133063, 8748, 45968, 9.87427, 3.7934, -1, -1
7, 0.381872, 8617, 45259, 8.1616, 3.79471, -1, -1
4, 6.95445, 8617, 45259, 8.1616, 3.79471, -1, -1
5, 0.099252, 4674, 17671, 7.7844, 3.86877, -1, -1
-1, 9.14981, 4674, 17671, 7.7844, 3.86877, 0, 43
