0, 0, 10242, 20480, -1, -1, -1, -1
1, 0.915728, 4238, 8472, -1, -1, -1, -1
2, 0.050571, 5078, 27721, -1, -1, -1, -1
3, 1.0531, 10296, 55116, 316804, 131.843, 0, -1
7, 0.839829, 4747, 25837, 469.406, 10.088, -1, -1
6, 0.709356, 133352, 731738, 469.406, 6.05478, -1, -1
7, 4.39301, 46180, 256606, 469.406, 4.29774, -1, -1
8, 1.75526, 46180, 252883, 131.62, 4.02189, -1, -1
9, 0.473596, 46180, 252883, 39.0562, 3.80845, -1, -1
6, 0.346497, 82983, 452333, 39.0562, 3.90745, -1, -1
7, 2.38465, 50328, 276186, 31.9199, 3.79828, -1, -1
8, 1.81145, 50328, 275973, 31.9199, 3.76451, -1, -1
9, 0.508561, 50328, 275973, 31.9199, 3.67736, -1, -1
6, 0.290415, 76045, 416062, 31.9199, 3.78598, -1, -1
7, 1.94691, 51819, 284616, 31.9199, 3.68155, -1, -1
8, 1.71228, 51819, 284539, 31.9199, 3.65841, -1, -1
9, 0.521369, 51819, 284539, 31.9199, 3.60441, -1, -1
6, 0.272163, 74164, 404881, 42.1402, 3.72755, -1, -1
7, 1.85791, 53554, 294369, 9.79212, 3.61378, -1, -1
8, 1.73959, 53554, 294314, 7.91458, 3.59365, -1, -1
9, 0.554667, 53554, 294314, 7.36012, 3.54941, -1, -1
7, 0.807439, 52706, 289013, 7.36012, 3.54558, -1, -1
4, 23.161, 52706, 289013, 7.36012, 3.54558, -1, -1
5, 0.304754, 19073, 99451, 7.26477, 3.49589, -1, -1
-1, 25.4852, 19073, 99451, 7.26477, 3.49589, 0, 188
